unknown,62821/udp,0.000502,,,
unknown,62822/udp,0.000502,,,
unknown,62825/udp,0.000502,,,
unknown,62834/udp,0.000502,,,
unknown,62841/udp,0.000502,,,
unknown,62843/udp,0.000502,,,
unknown,62846/udp,0.000502,,,
unknown,62856/udp,0.000502,,,
unknown,62858/udp,0.000502,,,
unknown,62874/udp,0.000502,,,
unknown,62878/udp,0.000502,,,
unknown,62884/udp,0.000502,,,
unknown,62887/udp,0.000502,,,
unknown,62888/udp,0.000502,,,
unknown,62892/udp,0.000502,,,
unknown,62902/udp,0.000502,,,
unknown,62906/udp,0.000502,,,
unknown,62909/udp,0.000502,,,
unknown,62923/udp,0.000502,,,
unknown,62933/udp,0.000502,,,
unknown,62934/udp,0.000502,,,
unknown,62935/udp,0.000502,,,
unknown,62936/udp,0.000502,,,
unknown,62937/udp,0.000502,,,
unknown,62957/udp,0.000502,,,
unknown,62962/udp,0.000502,,,
unknown,62964/udp,0.000502,,,
unknown,62965/udp,0.000502,,,
unknown,62972/udp,0.000502,,,
unknown,62973/udp,0.000502,,,
unknown,62982/udp,0.000502,,,
unknown,62985/udp,0.000502,,,
unknown,62993/udp,0.000502,,,
unknown,62998/udp,0.000502,,,
unknown,63000/udp,0.000502,,,
unknown,63014/udp,0.000502,,,
unknown,63017/udp,0.000502,,,
unknown,63021/udp,0.000502,,,
unknown,63033/udp,0.000502,,,
unknown,63036/udp,0.000502,,,
unknown,63039/udp,0.000502,,,
unknown,63049/udp,0.000502,,,
unknown,63062/udp,0.000502,,,
unknown,63067/udp,0.000502,,,
unknown,63071/udp,0.000502,,,
unknown,63073/udp,0.000502,,,
unknown,63086/udp,0.000502,,,
unknown,63088/udp,0.000502,,,
unknown,63089/udp,0.000502,,,
unknown,63091/udp,0.000502,,,
unknown,63092/udp,0.000502,,,
unknown,63109/udp,0.000502,,,
unknown,63112/udp,0.000502,,,
unknown,63120/udp,0.000502,,,
unknown,63135/udp,0.000502,,,
unknown,63139/udp,0.000502,,,
unknown,63143/udp,0.000502,,,
unknown,63145/udp,0.000502,,,
unknown,63147/udp,0.000502,,,
unknown,63149/udp,0.000502,,,
unknown,63151/udp,0.000502,,,
unknown,63160/udp,0.000502,,,
unknown,63162/udp,0.000502,,,
unknown,63172/udp,0.000502,,,
unknown,63176/udp,0.000502,,,
unknown,63179/udp,0.000502,,,
unknown,63186/udp,0.000502,,,
unknown,63197/udp,0.000502,,,
unknown,63203/udp,0.000502,,,
unknown,63210/udp,0.000502,,,
unknown,63211/udp,0.000502,,,
unknown,63213/udp,0.000502,,,
unknown,63217/udp,0.000502,,,
unknown,63220/udp,0.000502,,,
unknown,63231/udp,0.000502,,,
unknown,63232/udp,0.000502,,,
unknown,63237/udp,0.000502,,,
unknown,63238/udp,0.000502,,,
unknown,63246/udp,0.000502,,,
unknown,63251/udp,0.000502,,,
unknown,63266/udp,0.000502,,,
unknown,63270/udp,0.000502,,,
unknown,63273/udp,0.000502,,,
unknown,63278/udp,0.000502,,,
unknown,63289/udp,0.000502,,,
unknown,63315/udp,0.000502,,,
unknown,63318/udp,0.000502,,,
unknown,63322/udp,0.000502,,,
unknown,63325/udp,0.000502,,,
unknown,63330/udp,0.000502,,,
unknown,63335/udp,0.000502,,,
unknown,63336/udp,0.000502,,,
unknown,63343/udp,0.000502,,,
unknown,63351/udp,0.000502,,,
unknown,63356/udp,0.000502,,,
unknown,63363/udp,0.000502,,,
unknown,63366/udp,0.000502,,,
unknown,63373/udp,0.000502,,,
unknown,63385/udp,0.000502,,,
unknown,63397/udp,0.000502,,,
unknown,63398/udp,0.000502,,,
unknown,63407/udp,0.000502,,,
unknown,63409/udp,0.000502,,,
unknown,63410/udp,0.000502,,,
unknown,63411/udp,0.000502,,,
unknown,63423/udp,0.000502,,,
unknown,63427/udp,0.000502,,,
unknown,63446/udp,0.000502,,,
unknown,63449/udp,0.000502,,,
unknown,63451/udp,0.000502,,,
unknown,63461/udp,0.000502,,,
unknown,63464/udp,0.000502,,,
unknown,63466/udp,0.000502,,,
unknown,63477/udp,0.000502,,,
unknown,63481/udp,0.000502,,,
unknown,63495/udp,0.000502,,,
unknown,63514/udp,0.000502,,,
unknown,63515/udp,0.000502,,,
unknown,63517/udp,0.000502,,,
unknown,63524/udp,0.000502,,,
unknown,63532/udp,0.000502,,,
unknown,63533/udp,0.000502,,,
unknown,63535/udp,0.000502,,,
unknown,63543/udp,0.000502,,,
unknown,63546/udp,0.000502,,,
unknown,63564/udp,0.000502,,,
unknown,63566/udp,0.000502,,,
unknown,63567/udp,0.000502,,,
unknown,63574/udp,0.000502,,,
unknown,63587/udp,0.000502,,,
unknown,63595/udp,0.000502,,,
unknown,63613/udp,0.000502,,,
unknown,63614/udp,0.000502,,,
unknown,63619/udp,0.000502,,,
unknown,63625/udp,0.000502,,,
unknown,63626/udp,0.000502,,,
unknown,63632/udp,0.000502,,,
unknown,63636/udp,0.000502,,,
unknown,63638/udp,0.000502,,,
unknown,63640/udp,0.000502,,,
unknown,63644/udp,0.000502,,,
unknown,63647/udp,0.000502,,,
unknown,63656/udp,0.000502,,,
unknown,63657/udp,0.000502,,,
unknown,63661/udp,0.000502,,,
unknown,63663/udp,0.000502,,,
unknown,63664/udp,0.000502,,,
unknown,63671/udp,0.000502,,,
unknown,63677/udp,0.000502,,,
unknown,63678/udp,0.000502,,,
unknown,63681/udp,0.000502,,,
unknown,63682/udp,0.000502,,,
unknown,63683/udp,0.000502,,,
unknown,63686/udp,0.000502,,,
unknown,63698/udp,0.000502,,,
unknown,63707/udp,0.000502,,,
unknown,63714/udp,0.000502,,,
unknown,63715/udp,0.000502,,,
unknown,63720/udp,0.000502,,,
unknown,63721/udp,0.000502,,,
unknown,63740/udp,0.000502,,,
unknown,63747/udp,0.000502,,,
unknown,63753/udp,0.000502,,,
unknown,63757/udp,0.000502,,,
unknown,63774/udp,0.000502,,,
unknown,63776/udp,0.000502,,,
unknown,63777/udp,0.000502,,,
unknown,63791/udp,0.000502,,,
unknown,63793/udp,0.000502,,,
unknown,63803/udp,0.000502,,,
unknown,63814/udp,0.000502,,,
unknown,63823/udp,0.000502,,,
unknown,63826/udp,0.000502,,,
unknown,63830/udp,0.000502,,,
unknown,63833/udp,0.000502,,,
unknown,63835/udp,0.000502,,,
unknown,63853/udp,0.000502,,,
unknown,63856/udp,0.000502,,,
unknown,63864/udp,0.000502,,,
unknown,63874/udp,0.000502,,,
unknown,63875/udp,0.000502,,,
unknown,63877/udp,0.000502,,,
unknown,63878/udp,0.000502,,,
unknown,63879/udp,0.000502,,,
unknown,63892/udp,0.000502,,,
unknown,63901/udp,0.000502,,,
unknown,63904/udp,0.000502,,,
unknown,63906/udp,0.000502,,,
unknown,63907/udp,0.000502,,,
unknown,63914/udp,0.000502,,,
unknown,63930/udp,0.000502,,,
unknown,63931/udp,0.000502,,,
unknown,63942/udp,0.000502,,,
unknown,63943/udp,0.000502,,,
unknown,63946/udp,0.000502,,,
unknown,63948/udp,0.000502,,,
unknown,63951/udp,0.000502,,,
unknown,63966/udp,0.000502,,,
unknown,63967/udp,0.000502,,,
unknown,63973/udp,0.000502,,,
unknown,63975/udp,0.000502,,,
unknown,63983/udp,0.000502,,,
unknown,63995/udp,0.000502,,,
unknown,64006/udp,0.000502,,,
unknown,64007/udp,0.000502,,,
unknown,64012/udp,0.000502,,,
unknown,64015/udp,0.000502,,,
unknown,64016/udp,0.000502,,,
unknown,64035/udp,0.000502,,,
unknown,64042/udp,0.000502,,,
unknown,64047/udp,0.000502,,,
unknown,64053/udp,0.000502,,,
unknown,64058/udp,0.000502,,,
unknown,64065/udp,0.000502,,,
unknown,64072/udp,0.000502,,,
unknown,64081/udp,0.000502,,,
unknown,64083/udp,0.000502,,,
unknown,64090/udp,0.000502,,,
unknown,64113/udp,0.000502,,,
unknown,64114/udp,0.000502,,,
unknown,64118/udp,0.000502,,,
unknown,64120/udp,0.000502,,,
unknown,64123/udp,0.000502,,,
unknown,64127/udp,0.000502,,,
unknown,64130/udp,0.000502,,,
unknown,64135/udp,0.000502,,,
unknown,64139/udp,0.000502,,,
unknown,64140/udp,0.000502,,,
unknown,64150/udp,0.000502,,,
unknown,64151/udp,0.000502,,,
unknown,64161/udp,0.000502,,,
unknown,64163/udp,0.000502,,,
unknown,64165/udp,0.000502,,,
unknown,64175/udp,0.000502,,,
unknown,64183/udp,0.000502,,,
unknown,64184/udp,0.000502,,,
unknown,64187/udp,0.000502,,,
unknown,64188/udp,0.000502,,,
unknown,64198/udp,0.000502,,,
unknown,64215/udp,0.000502,,,
unknown,64222/udp,0.000502,,,
unknown,64225/udp,0.000502,,,
unknown,64240/udp,0.000502,,,
unknown,64244/udp,0.000502,,,
unknown,64247/udp,0.000502,,,
unknown,64252/udp,0.000502,,,
unknown,64257/udp,0.000502,,,
unknown,64273/udp,0.000502,,,
unknown,64277/udp,0.000502,,,
unknown,64280/udp,0.000502,,,
unknown,64286/udp,0.000502,,,
unknown,64296/udp,0.000502,,,
unknown,64325/udp,0.000502,,,
unknown,64335/udp,0.000502,,,
unknown,64337/udp,0.000502,,,
unknown,64341/udp,0.000502,,,
unknown,64348/udp,0.000502,,,
unknown,64360/udp,0.000502,,,
unknown,64363/udp,0.000502,,,
unknown,64367/udp,0.000502,,,
unknown,64370/udp,0.000502,,,
unknown,64401/udp,0.000502,,,
unknown,64410/udp,0.000502,,,
unknown,64428/udp,0.000502,,,
unknown,64430/udp,0.000502,,,
unknown,64441/udp,0.000502,,,
unknown,64442/udp,0.000502,,,
unknown,64446/udp,0.000502,,,
unknown,64447/udp,0.000502,,,
unknown,64450/udp,0.000502,,,
unknown,64460/udp,0.000502,,,
unknown,64461/udp,0.000502,,,
unknown,64466/udp,0.000502,,,
unknown,64474/udp,0.000502,,,
unknown,64493/udp,0.000502,,,
unknown,64494/udp,0.000502,,,
unknown,64511/udp,0.000502,,,
unknown,64512/udp,0.000502,,,
unknown,64530/udp,0.000502,,,
unknown,64533/udp,0.000502,,,
unknown,64534/udp,0.000502,,,
unknown,64536/udp,0.000502,,,
unknown,64540/udp,0.000502,,,
unknown,64541/udp,0.000502,,,
unknown,64550/udp,0.000502,,,
unknown,64555/udp,0.000502,,,
unknown,64556/udp,0.000502,,,
unknown,64558/udp,0.000502,,,
unknown,64574/udp,0.000502,,,
unknown,64576/udp,0.000502,,,
unknown,64585/udp,0.000502,,,
unknown,64612/udp,0.000502,,,
unknown,64621/udp,0.000502,,,
unknown,64625/udp,0.000502,,,
unknown,64636/udp,0.000502,,,
unknown,64644/udp,0.000502,,,
unknown,64646/udp,0.000502,,,
unknown,64647/udp,0.000502,,,
unknown,64649/udp,0.000502,,,
unknown,64652/udp,0.000502,,,
unknown,64654/udp,0.000502,,,
unknown,64657/udp,0.000502,,,
unknown,64658/udp,0.000502,,,
unknown,64660/udp,0.000502,,,
unknown,64676/udp,0.000502,,,
unknown,64685/udp,0.000502,,,
unknown,64696/udp,0.000502,,,
unknown,64709/udp,0.000502,,,
unknown,64721/udp,0.000502,,,
unknown,64726/udp,0.000502,,,
unknown,64729/udp,0.000502,,,
unknown,64731/udp,0.000502,,,
unknown,64735/udp,0.000502,,,
unknown,64737/udp,0.000502,,,
murmur,64738/udp,0.000502,# Murmur is the server-side software for Mumble open source voice chat software,,
unknown,64740/udp,0.000502,,,
unknown,64743/udp,0.000502,,,
unknown,64746/udp,0.000502,,,
unknown,64750/udp,0.000502,,,
unknown,64751/udp,0.000502,,,
unknown,64755/udp,0.000502,,,
unknown,64767/udp,0.000502,,,
unknown,64774/udp,0.000502,,,
unknown,64778/udp,0.000502,,,
unknown,64779/udp,0.000502,,,
unknown,64800/udp,0.000502,,,
unknown,64802/udp,0.000502,,,
unknown,64811/udp,0.000502,,,
unknown,64813/udp,0.000502,,,
unknown,64815/udp,0.000502,,,
unknown,64816/udp,0.000502,,,
unknown,64817/udp,0.000502,,,
unknown,64820/udp,0.000502,,,
unknown,64836/udp,0.000502,,,
unknown,64840/udp,0.000502,,,
unknown,64843/udp,0.000502,,,
unknown,64846/udp,0.000502,,,
unknown,64875/udp,0.000502,,,
unknown,64876/udp,0.000502,,,
unknown,64878/udp,0.000502,,,
unknown,64889/udp,0.000502,,,
unknown,64892/udp,0.000502,,,
unknown,64894/udp,0.000502,,,
unknown,64916/udp,0.000502,,,
unknown,64918/udp,0.000502,,,
unknown,64921/udp,0.000502,,,
unknown,64926/udp,0.000502,,,
unknown,64939/udp,0.000502,,,
unknown,64949/udp,0.000502,,,
unknown,64982/udp,0.000502,,,
unknown,64998/udp,0.000502,,,
unknown,65001/udp,0.000502,,,
unknown,65002/udp,0.000502,,,
unknown,65003/udp,0.000502,,,
unknown,65018/udp,0.000502,,,
unknown,65019/udp,0.000502,,,
unknown,65025/udp,0.000502,,,
unknown,65030/udp,0.000502,,,
unknown,65031/udp,0.000502,,,
unknown,65043/udp,0.000502,,,
unknown,65052/udp,0.000502,,,
unknown,65053/udp,0.000502,,,
unknown,65062/udp,0.000502,,,
unknown,65066/udp,0.000502,,,
unknown,65068/udp,0.000502,,,
unknown,65073/udp,0.000502,,,
unknown,65077/udp,0.000502,,,
unknown,65080/udp,0.000502,,,
unknown,65082/udp,0.000502,,,
unknown,65087/udp,0.000502,,,
unknown,65098/udp,0.000502,,,
unknown,65101/udp,0.000502,,,
unknown,65113/udp,0.000502,,,
unknown,65116/udp,0.000502,,,
unknown,65122/udp,0.000502,,,
unknown,65123/udp,0.000502,,,
unknown,65124/udp,0.000502,,,
unknown,65129/udp,0.000502,,,
unknown,65152/udp,0.000502,,,
unknown,65155/udp,0.000502,,,
unknown,65159/udp,0.000502,,,
unknown,65174/udp,0.000502,,,
unknown,65176/udp,0.000502,,,
unknown,65178/udp,0.000502,,,
unknown,65199/udp,0.000502,,,
unknown,65200/udp,0.000502,,,
unknown,65214/udp,0.000502,,,
unknown,65220/udp,0.000502,,,
unknown,65227/udp,0.000502,,,
unknown,65230/udp,0.000502,,,
unknown,65239/udp,0.000502,,,
unknown,65248/udp,0.000502,,,
unknown,65266/udp,0.000502,,,
unknown,65274/udp,0.000502,,,
unknown,65275/udp,0.000502,,,
unknown,65276/udp,0.000502,,,
unknown,65282/udp,0.000502,,,
unknown,65292/udp,0.000502,,,
unknown,65305/udp,0.000502,,,
unknown,65310/udp,0.000502,,,
unknown,65311/udp,0.000502,,,
unknown,65312/udp,0.000502,,,
unknown,65320/udp,0.000502,,,
unknown,65324/udp,0.000502,,,
unknown,65338/udp,0.000502,,,
unknown,65361/udp,0.000502,,,
unknown,65363/udp,0.000502,,,
unknown,65373/udp,0.000502,,,
unknown,65376/udp,0.000502,,,
unknown,65377/udp,0.000502,,,
unknown,65386/udp,0.000502,,,
unknown,65392/udp,0.000502,,,
unknown,65397/udp,0.000502,,,
unknown,65407/udp,0.000502,,,
unknown,65419/udp,0.000502,,,
unknown,65421/udp,0.000502,,,
unknown,65429/udp,0.000502,,,
unknown,65434/udp,0.000502,,,
unknown,65444/udp,0.000502,,,
unknown,65451/udp,0.000502,,,
unknown,65469/udp,0.000502,,,
unknown,65476/udp,0.000502,,,
unknown,65483/udp,0.000502,,,
unknown,65487/udp,0.000502,,,
unknown,65492/udp,0.000502,,,
unknown,65493/udp,0.000502,,,
unknown,65498/udp,0.000502,,,
unknown,65499/udp,0.000502,,,
unknown,65501/udp,0.000502,,,
unknown,65506/udp,0.000502,,,
unknown,65512/udp,0.000502,,,
unknown,65517/udp,0.000502,,,
unknown,65526/udp,0.000502,,,
unknown,65530/udp,0.000502,,,
unknown,65531/udp,0.000502,,,
unknown,65532/udp,0.000502,,,
mpm-snd,46/udp,0.000494,# MPM [default send],,
netrjs-2,72/udp,0.000494,# Remote Job Service,,
su-mit-tg,89/udp,0.000494,# SU/MIT Telnet Gateway,,
snagas,108/udp,0.000494,# SNA Gateway Access Server,,
gss-xlicen,128/udp,0.000494,# GSS X License Verification,,
send,169/udp,0.000494,,,
cl-1,172/udp,0.000494,# Network Innovations CL/1,,
bgp,179/udp,0.000494,# Border Gateway Protocol,,
sur-meas,243/udp,0.000494,# Survey Measurement,,
yak-chat,258/udp,0.000494,# yak winsock personal chat,,
cableport-ax,282/udp,0.000494,# cable port a/x,,
asip-webadmin,311/udp,0.000494,# appleshare ip webadmin,,
tenebris_nts,359/udp,0.000494,# Tenebris Network Trace Service,,
is99s,380/udp,0.000494,# TIA/EIA/IS-99 modem server,,
decladebug,410/udp,0.000494,# DECLadebug Remote Debug Protocol,,
macon,456/udp,0.000494,,,
alpes,463/udp,0.000494,,,
urm,606/udp,0.000494,# Cray Unified Resource Manager,,
timeflies,1362/udp,0.000494,,,
ndm-requester,1363/udp,0.000494,# Network DataMover Requester,,
bytex,1375/udp,0.000494,,,
goldleaf-licman,1401/udp,0.000494,# Goldleaf License Manager,,
igi-lm,1404/udp,0.000494,# Infinite Graphics License Manager,,
citrix-ica,1494/udp,0.000494,,,
stun-p1,1990/udp,0.000494,# cisco STUN Priority 1 port,,
gdp-port,1997/udp,0.000494,# cisco Gateway Discovery Protocol,,
oracle,2005/udp,0.000494,,,
xribs,2025/udp,0.000494,,,
isis-bcast,2043/udp,0.000494,,,
aol-2,5192/udp,0.000494,# AmericaOnline2,,
afs3-errors,7006/udp,0.000494,# error interpretation service,,
quake,26000/udp,0.00049,# Quake game server,,
uucp-rlogin,541/tcp,0.000489,,,
rlp,39/udp,0.000478,# Resource Location Protocol,,
isi-gl,55/udp,0.000478,# ISI Graphics Language,,
priv-file,59/udp,0.000478,# any private file service,,
netrjs-4,74/udp,0.000478,# Remote Job Service,,
mit-dov,91/udp,0.000478,# MIT Dover Spooler,,
npp,92/udp,0.000478,# Network Printing Protocol,,
csnet-ns,105/udp,0.000478,# Mailbox Name Nameserver,,
rtelnet,107/udp,0.000478,# Remote Telnet Service,,
locus-map,125/udp,0.000478,# Locus PC-Interface Net Map Ser,,
ris,180/udp,0.000478,# Intergraph,,
ipx,213/udp,0.000478,,,
bhevent,357/udp,0.000478,,,
odmr,366/udp,0.000478,,,
uis,390/udp,0.000478,,,
nced,404/udp,0.000478,,,
mondex,471/udp,0.000478,,,
pov-ray,494/udp,0.000478,,,
appleqtcsrvr,545/udp,0.000478,,,
mimer,1360/udp,0.000478,,,
dbsa-lm,1407/udp,0.000478,# DBSA License Manager,,
sophia-lm,1408/udp,0.000478,# Sophia License Manager,,
timbuktu-srv2,1418/udp,0.000478,# Timbuktu Service 2 Port,,
tpdu,1430/udp,0.000478,# Hypercom TPDU,,
sas-2,1436/udp,0.000478,# Satellite-data Acquisition System 2,,
ora-lm,1446/udp,0.000478,# Optical Research Associates License Manager,,
apri-lm,1447/udp,0.000478,# Applied Parallel Research LM,,
dwf,1450/udp,0.000478,# Tandem Distributed Workbench Facility,,
stone-design-1,1492/udp,0.000478,,,
diagmond,1508/udp,0.000478,,,
pdap-np,1526/udp,0.000478,# Prospero Data Access Prot non-priv,,
pciarray,1552/udp,0.000478,,,
stun-p3,1992/udp,0.000478,# cisco STUN Priority 3 port,,
raid-sf,2014/udp,0.000478,,,
xinuexpansion1,2021/udp,0.000478,,,
dls,2047/udp,0.000478,,,
zephyr-hm,2104/udp,0.000478,# Zephyr hostmanager,,
venus,2430/udp,0.000478,,,
remoteanything,3996/udp,0.000478,# neoworx remote-anything slave daemon,,
xdsxdm,6558/udp,0.000478,,,
unknown,4/tcp,0.000477,,,
hermes,1248/tcp,0.000477,,,
deslogin,3005/tcp,0.000477,# geniuslm | encrypted symmetric telnet/login | Genius License Manager,,
ajp12,8007/tcp,0.000477,# Apache JServ Protocol 1.x,,
unknown,306/tcp,0.000464,,,
unknown,880/tcp,0.000464,,,
rtsserv,2500/tcp,0.000464,# Resource Tracking system server,,
ni-mail,61/udp,0.000461,# NI MAIL,,
pop2,109/udp,0.000461,# PostOffice V.2,,
sqlsrv,156/udp,0.000461,# SQL Service,,
s-net,166/udp,0.000461,# Sirius Systems,,
ocserver,184/udp,0.000461,,,
qft,189/udp,0.000461,# Queued File Transport,,
at-3,203/udp,0.000461,# AppleTalk Unused,,
atls,216/udp,0.000461,# Access Technology License Server,,
dayna,244/udp,0.000461,,,
fw1-or-bgmp,264/udp,0.000461,# FW1 secureremote alternate,,
decauth,316/udp,0.000461,,,
embl-ndt,394/udp,0.000461,# EMBL Nucleic Data Transfer,,
prm-nm,409/udp,0.000461,# Prospero Resource Manager Node Man.,,
utmpcd,431/udp,0.000461,,,
ddm-rdb,446/udp,0.000461,,,
iafdbase,480/udp,0.000461,,,
ulpnet,483/udp,0.000461,,,
siam,498/udp,0.000461,,,
xvttp,508/udp,0.000461,,,
ibm-db2,523/udp,0.000461,,,
netwall,533/udp,0.000461,# for emergency broadcasts,,
gdomap,538/udp,0.000461,,,
idfp,549/udp,0.000461,,,
openvms-sysipc,557/udp,0.000461,,,
sdnskmp,558/udp,0.000461,,,
meter,570/udp,0.000461,# demon,,
eyelink,589/udp,0.000461,,,
cuillamartin,1356/udp,0.000461,# CuillaMartin Company,,
gv-us,1369/udp,0.000461,# GlobalView to Unix Shell,,
molly,1374/udp,0.000461,# EPI Software Systems,,
rgtp,1431/udp,0.000461,# Reverse Gossip Transport,,
infoman,1451/udp,0.000461,# IBM Information Management,,
telefinder,1474/udp,0.000461,,,
taligent-lm,1475/udp,0.000461,# Taligent License Manager,,
fhc,1499/udp,0.000461,# Federico Heinz Consultora,,
vlsi-lm,1500/udp,0.000461,# VLSI License Manager,,
rna-lm,1522/udp,0.000461,# Ricardo North America License Manager,,
oracle,1525/udp,0.000461,,,
micromuse-lm,1534/udp,0.000461,,,
gridgen-elmd,1542/udp,0.000461,,,
simba-cs,1543/udp,0.000461,,,
rtsclient,2501/udp,0.000461,# Resource Tracking system client,,
cplscrambler-lg,1086/tcp,0.000456,# CPL Scrambler Logging,,
cplscrambler-al,1088/tcp,0.000456,# CPL Scrambler Alarm Log,,
sunclustermgr,1097/tcp,0.000456,# Sun Cluster Manager,,
ms-v-worlds,2525/tcp,0.000456,# MS V-Worlds,,
vrml-multi-use,4242/tcp,0.000456,# VRML Multi User Systems or CrashPlan http://support.code42.com/CrashPlan/Latest/Configuring/Network#Networking_FAQs,,
unknown,8291/tcp,0.000456,,,
pichat,9009/tcp,0.000456,# Pichat Server,,
unknown,52822/tcp,0.000456,,,
omginitialrefs,900/tcp,0.000452,# OMG Initial Refs,,
backupexec,6101/tcp,0.000452,# synchronet-rtc | Backup Exec UNIX and 95/98/ME Aent | SynchroNet-rtc,,
graphics,41/udp,0.000445,,,
via-ftp,63/udp,0.000445,# VIA Systems - FTP & whois++,,
ansanotify,116/udp,0.000445,# ANSA REX Notify,,
cronus,148/udp,0.000445,# CRONUS-SUPPORT,,
aed-512,149/udp,0.000445,# AED 512 Emulation Service,,
at-nbp,202/udp,0.000445,# AppleTalk Name Binding,,
vmpwscs,214/udp,0.000445,,,
imap3,220/udp,0.000445,# Interactive Mail Access Protocol v3,,
bhmds,310/udp,0.000445,,,
pdap,344/udp,0.000445,# Prospero Data Access Protocol,,
shrinkwrap,358/udp,0.000445,,,
srssend,362/udp,0.000445,# SRS Send,,
mortgageware,367/udp,0.000445,,,
prm-sm,408/udp,0.000445,# Prospero Resource Manager Sys. Man.,,
bnet,415/udp,0.000445,,,
nnsp,433/udp,0.000445,,,
mylex-mapd,467/udp,0.000445,,,
hybrid-pop,473/udp,0.000445,,,
ph,481/udp,0.000445,,,
whoami,565/udp,0.000445,,,
cab-protocol,595/udp,0.000445,,,
iclpv-nlc,1394/udp,0.000445,# Network Log Client,,
ibm-res,1405/udp,0.000445,# IBM Remote Execution Starter,,
sas-1,1426/udp,0.000445,# Satellite-data Acquisition System 1,,
gtegsc-lm,1452/udp,0.000445,# GTE Government Systems License Man,,
world-lm,1462/udp,0.000445,# World License Manager,,
csdmbase,1471/udp,0.000445,,,
mciautoreg,1528/udp,0.000445,,,
netview-aix-1,1661/udp,0.000445,,,
netview-aix-7,1667/udp,0.000445,,,
servserv,2011/udp,0.000445,,,
submitserver,2028/udp,0.000445,,,
sdxauthd,5540/udp,0.000445,# ACE/Server services,,
prosharerequest,5716/udp,0.000445,# proshare conf request,,
afs3-kaserver,7004/udp,0.000445,# AFS/Kerberos authentication service,,
corbaloc,2809/tcp,0.000439,# Corba | CORBA LOC,,
fodms,7200/tcp,0.000439,# FODMS FLIP,,
re-mail-ck,50/udp,0.000428,# Remote Mail Checking Protocol,,
xns-mail,58/udp,0.000428,# XNS Mail,,
netrjs-3,73/udp,0.000428,# Remote Job Service,,
objcall,94/udp,0.000428,# Tivoli Object Dispatcher,,
nntp,119/udp,0.000428,# Network News Transfer Protocol,,
smakynet,122/udp,0.000428,,,
emfis-cntl,141/udp,0.000428,# EMFIS Control Service,,
bl-idm,142/udp,0.000428,# Britton-Lee IDM,,
remote-kis,185/udp,0.000428,,,
cacp,190/udp,0.000428,# Gateway Access Control Protocol,,
dn6-smm-red,196/udp,0.000428,# DNSIX Session Mgt Module Audit Redir,,
pawserv,345/udp,0.000428,# Perf Analysis Workbench,,
zserv,346/udp,0.000428,# Zebra server,,
netcp,395/udp,0.000428,# NETscout Control Protocol,,
ariel2,421/udp,0.000428,,,
icad-el,425/udp,0.000428,,,
ocs_amu,429/udp,0.000428,,,
saft,487/udp,0.000428,# saft Simple Asynchronous File Transfer,,
opalis-rdv,536/udp,0.000428,,,
remotefs,556/udp,0.000428,"# rfs, rfs_server, Brunhoff remote filesystem",,
ftp-agent,574/udp,0.000428,# FTP Software Agent System,,
sntp-heartbeat,580/udp,0.000428,,,
lanserver,637/udp,0.000428,,,
netgw,741/udp,0.000428,,,
chromagrafx,1373/udp,0.000428,,,
os-licman,1384/udp,0.000428,# Objective Solutions License Manager,,
localinfosrvr,1487/udp,0.000428,,,
dmdocbroker,1489/udp,0.000428,,,
evb-elm,1504/udp,0.000428,# EVB Software Engineering License Manager,,
vpac,1517/udp,0.000428,# Virtual Places Audio control,,
atm-zip-office,1520/udp,0.000428,# atm zip office,,
virtual-places,1533/udp,0.000428,# Virtual Places Software,,
rds,1540/udp,0.000428,,,
netview-aix-8,1668/udp,0.000428,,,
tr-rsrb-p2,1988/udp,0.000428,# cisco RSRB Priority 2 port,,
stun-p2,1991/udp,0.000428,# cisco STUN Priority 2 port,,
interbase,2041/udp,0.000428,,,
914c-g,211/tcp,0.000427,# 914c/g | Texas Instruments 914C/G Terminal,,
mdbs_daemon,800/tcp,0.000427,# mdbs-daemon,,
unknown,987/tcp,0.000427,,,
ansoft-lm-1,1083/tcp,0.000427,# Anasoft License Manager,,
cce4x,12000/tcp,0.000427,# entextxid | ClearCommerce Engine 4.x (www.clearcommerce.com) | IBM Enterprise Extender SNA XID Exchange,,
sometimes-rpc13,32775/tcp,0.000427,# filenet-pch | Sometimes an RPC port on my Solaris box (status) | Performance Clearinghouse,,
agentx,705/tcp,0.000414,,,
locus-con,127/udp,0.000412,# Locus PC-Interface Conn Server,,
pwdgen,129/udp,0.000412,# Password Generator Protocol,,
hems,151/udp,0.000412,,,
rsvd,168/udp,0.000412,,,
multiplex,171/udp,0.000412,# Network Innovations Multiplex,,
srmp,193/udp,0.000412,# Spider Remote Monitoring Protocol,,
at-echo,204/udp,0.000412,# AppleTalk Echo,,
softpc,215/udp,0.000412,# Insignia Solutions,,
subntbcst_tftp,247/udp,0.000412,,,
arns,384/udp,0.000412,# A Remote Network Server System,,
dasp,439/udp,0.000412,,,
imap4-ssl,585/udp,0.000412,# use 993 instead),,
acp,599/udp,0.000412,# Aeolon Core Protocol,,
hermes,1248/udp,0.000412,,,
liberty-lm,1496/udp,0.000412,,,
intellistor-lm,1539/udp,0.000412,# Intellistor License Manager,,
netview-aix-9,1669/udp,0.000412,,,
device2,2030/udp,0.000412,,,
